# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
166,-60,18,17,16,34,14,32,31,30,29,28,46,26,44,43,42,60,40,20
167,-60,18,17,35,15,14,32,31,30,29,28,46,45,25,43,42,60,21,39
168,-60,18,17,35,15,14,32,31,30,29,28,46,45,25,43,42,60,40,20
169,-60,18,17,35,34,33,51,50,30,10,9,27,26,25,43,42,60,40,20
170,-60,18,36,16,15,14,32,31,30,29,28,46,45,44,24,42,60,21,39
171,-60,18,36,16,15,14,32,31,30,29,28,46,45,44,24,42,60,40,20
172,-60,18,36,16,15,33,32,12,30,48,28,27,45,44,24,42,60,21,39
173,-60,18,36,16,15,33,32,12,30,48,28,27,45,44,24,42,60,40,20
174,-60,18,36,16,34,14,32,12,30,48,28,46,26,44,24,42,60,21,39
175,-60,18,36,16,34,33,32,12,30,48,28,27,26,44,24,42,60,21,39
176,-60,18,36,35,15,14,32,31,30,29,28,46,45,25,24,42,60,21,39
177,-60,18,36,35,15,14,32,50,30,10,28,46,45,25,24,42,60,40,20
178,-60,18,36,35,15,33,32,12,30,48,28,27,45,25,24,42,60,40,20
179,-60,18,36,35,15,33,51,31,30,29,9,27,45,25,24,42,60,40,20
180,-60,18,36,35,15,33,51,50,30,10,9,27,45,25,24,42,60,40,20
181,-60,18,36,35,34,14,32,12,30,48,28,46,26,25,24,42,60,21,39
182,-60,18,36,35,34,14,32,50,30,10,28,46,26,25,24,42,60,40,20
183,-60,18,36,35,34,33,13,12,30,48,47,27,26,25,24,42,60,21,39
184,-60,18,36,35,34,33,51,50,30,10,9,27,26,25,24,42,60,40,20
185,-60,18,36,35,53,14,32,12,30,48,28,46,7,25,24,42,60,21,39
186,-60,18,36,54,34,33,13,12,30,48,47,27,26,6,24,42,60,21,39
187,-60,18,36,54,34,33,13,12,30,48,47,27,26,6,24,42,60,40,20
188,-60,18,36,54,34,33,32,12,30,48,28,27,26,6,24,42,60,40,20
189,-54,20,21,22,23,24,44,45,27,9,10,30,31,32,33,34,54,36,18
190,-54,20,21,22,23,43,44,45,27,9,10,11,31,32,33,34,54,36,18
191,-54,20,21,22,42,24,44,26,27,28,10,30,12,32,33,34,54,36,18
192,-54,20,21,22,42,24,44,45,27,9,10,30,12,32,33,34,54,36,18
193,-54,20,21,41,42,24,6,26,27,28,48,30,12,13,33,34,54,36,18
194,-54,20,40,22,23,24,44,45,27,9,10,30,31,32,14,34,54,36,18
195,-54,20,40,22,42,24,6,26,27,28,48,30,12,32,14,34,54,36,18
196,-54,20,40,22,42,24,44,26,27,28,10,30,12,32,14,34,54,17,37
197,-54,20,40,22,42,24,44,26,27,28,10,30,12,32,14,34,54,36,18
198,-54,20,40,41,23,24,44,26,27,28,10,30,31,13,14,34,54,36,18
199,-92,20,40,41,23,24,44,64,46,28,48,68,69,51,52,72,92,36,56
200,-54,20,40,41,42,24,6,26,27,28,48,30,12,13,14,34,54,36,18
201,-54,20,40,41,42,24,25,26,27,28,29,30,12,13,14,34,54,17,37
202,-54,20,40,41,42,24,25,26,27,28,29,30,12,13,14,34,54,36,18
203,-92,20,40,60,23,24,44,45,46,47,48,68,69,32,52,72,92,36,56
204,-92,20,40,60,23,24,44,64,46,28,48,68,69,32,52,72,92,36,56
205,-92,20,40,60,23,24,44,64,46,28,48,68,69,32,52,72,92,55,37
206,-92,20,40,60,23,43,44,64,46,28,48,49,69,32,52,72,92,36,56
207,-92,20,40,60,23,43,63,64,46,28,29,49,69,32,52,72,92,36,56
208,-92,20,40,60,61,62,44,64,46,28,48,30,31,32,52,72,92,36,56
209,-92,20,40,60,61,62,63,64,46,28,29,30,31,32,52,72,92,36,56
210,-32,21,4,6,8,10,12,14,16,18,20,22,24,26,28,11,32,15,17
211,-32,21,4,25,8,10,12,14,16,18,20,22,24,7,28,11,32,15,17
212,-32,21,23,6,8,10,12,14,16,18,20,22,24,26,9,11,32,15,17
213,-32,21,23,6,8,29,12,14,16,18,20,3,24,26,9,11,32,15,17
214,-32,21,23,6,27,10,12,14,16,18,20,22,5,26,9,11,32,15,17
215,-32,21,23,25,8,10,12,14,16,18,20,22,24,7,9,11,32,15,17
216,-32,21,23,25,27,10,12,14,16,18,20,22,5,7,9,11,32,15,17
217,-70,21,42,44,46,48,12,14,35,56,58,22,24,26,28,49,70,34,36
218,-70,21,42,44,46,48,50,14,35,56,20,22,24,26,28,49,70,34,36
219,-108,21,42,63,27,29,50,52,54,56,58,79,81,45,66,87,108,72,36
220,-108,21,42,63,27,29,50,71,54,37,58,79,81,45,66,87,108,72,36
221,-70,21,42,63,46,29,12,14,35,56,58,41,24,7,28,49,70,34,36
222,-48,22,6,9,12,15,18,21,24,27,30,33,36,39,42,26,48,13,35
223,-48,22,6,9,12,15,18,21,24,27,30,33,36,39,42,26,48,32,16
224,-48,22,6,28,12,15,18,21,24,27,30,33,36,20,42,26,48,13,35
225,-48,22,6,28,12,15,18,21,24,27,30,33,36,20,42,26,48,32,16
226,-48,22,6,28,12,34,18,21,24,27,30,14,36,20,42,26,48,13,35
227,-48,22,6,28,12,34,18,21,24,27,30,14,36,20,42,26,48,32,16
228,-48,22,25,9,12,15,18,21,24,27,30,33,36,39,23,26,48,13,35
229,-48,22,25,9,12,34,18,21,24,27,30,14,36,39,23,26,48,13,35
230,-48,22,25,9,12,34,18,21,24,27,30,14,36,39,23,26,48,32,16
231,-48,22,25,28,12,15,18,40,24,8,30,33,36,20,23,26,48,32,16
232,-48,22,25,28,12,15,37,21,24,27,11,33,36,20,23,26,48,32,16
233,-48,22,25,28,12,15,37,40,24,8,11,33,36,20,23,26,48,32,16
234,-48,22,25,28,12,34,37,21,24,27,11,14,36,20,23,26,48,32,16
235,-48,22,25,28,12,34,37,40,24,8,11,14,36,20,23,26,48,32,16
236,-48,22,25,28,31,15,37,40,24,8,11,33,17,20,23,26,48,32,16
237,-48,22,25,28,31,34,18,40,24,8,30,14,17,20,23,26,48,32,16
238,-48,22,25,28,31,34,37,40,24,8,11,14,17,20,23,26,48,32,16
239,-48,22,44,28,12,15,18,40,24,8,30,33,36,20,4,26,48,32,16
240,-48,22,44,28,12,15,37,40,24,8,11,33,36,20,4,26,48,32,16
241,-86,22,44,66,50,34,18,21,43,65,68,52,36,20,42,64,86,32,54
242,-86,22,44,66,50,34,18,40,43,46,68,52,36,20,42,64,86,32,54
243,-86,22,44,66,50,53,18,40,43,46,68,33,36,20,42,64,86,32,54
244,-26,23,8,12,16,20,5,9,13,17,21,6,10,14,18,3,26,11,15
245,-64,23,46,12,16,20,24,28,32,36,40,44,48,52,18,41,64,30,34
246,-64,23,46,12,16,39,24,28,32,36,40,25,48,52,18,41,64,30,34
247,-64,23,46,50,16,20,24,28,32,36,40,44,48,14,18,41,64,30,34
248,-64,23,46,50,54,20,24,28,32,36,40,44,10,14,18,41,64,30,34
249,-42,24,10,15,20,6,30,16,21,26,12,36,22,27,32,18,42,9,33
250,-42,24,10,15,20,6,30,16,21,26,12,36,22,27,32,18,42,28,14
251,-42,24,10,15,20,25,11,16,21,26,31,17,22,27,32,18,42,9,33
252,-42,24,10,15,20,25,11,16,21,26,31,17,22,27,32,18,42,28,14
253,-42,24,10,15,20,25,30,16,21,26,12,17,22,27,32,18,42,9,33
254,-42,24,10,15,20,25,30,16,21,26,12,17,22,27,32,18,42,28,14
255,-42,24,10,15,20,25,30,35,21,7,12,17,22,27,32,18,42,28,14
256,-42,24,10,34,20,6,30,16,21,26,12,36,22,8,32,18,42,28,14
257,-42,24,10,34,20,25,11,16,21,26,31,17,22,8,32,18,42,9,33
258,-42,24,10,34,20,25,11,16,21,26,31,17,22,8,32,18,42,28,14
259,-42,24,10,34,20,25,30,16,21,26,12,17,22,8,32,18,42,9,33
260,-42,24,10,34,20,25,30,16,21,26,12,17,22,8,32,18,42,28,14
261,-42,24,29,15,20,6,30,16,21,26,12,36,22,27,13,18,42,9,33
262,-42,24,29,15,20,6,30,16,21,26,12,36,22,27,13,18,42,28,14
263,-42,24,29,15,20,6,30,35,21,7,12,36,22,27,13,18,42,28,14
264,-42,24,29,15,20,25,30,16,21,26,12,17,22,27,13,18,42,9,33
265,-42,24,29,15,20,25,30,35,21,7,12,17,22,27,13,18,42,28,14
266,-42,24,29,15,39,6,30,16,21,26,12,36,3,27,13,18,42,9,33
267,-42,24,29,34,20,6,30,16,21,26,12,36,22,8,13,18,42,28,14
268,-42,24,29,34,20,25,11,16,21,26,31,17,22,8,13,18,42,9,33
269,-42,24,29,34,20,25,11,16,21,26,31,17,22,8,13,18,42,28,14
270,-42,24,29,34,20,25,30,16,21,26,12,17,22,8,13,18,42,28,14
271,-80,24,29,34,20,25,30,54,40,26,50,55,60,46,51,56,80,28,52
272,-80,24,29,53,20,25,30,54,40,26,50,55,60,27,51,56,80,28,52
273,-80,24,29,53,20,25,30,54,40,26,50,55,60,27,51,56,80,47,33
274,-80,24,29,53,20,25,49,54,40,26,31,55,60,27,51,56,80,28,52
275,-80,24,29,53,20,44,30,54,40,26,50,36,60,27,51,56,80,28,52
276,-80,24,48,15,20,25,30,35,40,45,50,55,60,65,32,56,80,28,52
277,-80,24,48,15,20,44,30,35,40,45,50,36,60,65,32,56,80,28,52
278,-80,24,48,34,20,25,30,54,40,26,50,55,60,46,32,56,80,28,52
279,-80,24,48,34,58,25,30,16,40,64,50,55,22,46,32,56,80,28,52
280,-80,24,48,53,20,25,30,35,40,45,50,55,60,27,32,56,80,28,52
281,-80,24,48,53,20,25,30,54,40,26,50,55,60,27,32,56,80,28,52
282,-80,24,48,53,20,25,49,54,40,26,31,55,60,27,32,56,80,28,52
283,-80,24,48,53,20,44,30,54,40,26,50,36,60,27,32,56,80,28,52
284,-80,24,48,53,20,44,68,54,40,26,12,36,60,27,32,56,80,28,52
285,-80,24,48,72,58,44,11,16,40,64,69,36,22,8,32,56,80,47,33
286,-96,25,31,56,24,30,36,61,48,35,60,66,72,40,65,71,96,64,32
287,-96,25,31,56,62,68,55,80,48,16,41,28,34,40,65,71,96,64,32
288,-96,25,31,56,62,68,74,80,48,16,22,28,34,40,65,71,96,64,32
289,-58,25,50,18,24,11,36,42,29,16,22,47,34,40,8,33,58,26,32
290,-96,25,50,18,24,30,36,42,48,54,60,66,72,78,46,71,96,64,32
291,-96,25,50,18,24,49,36,42,48,54,60,47,72,78,46,71,96,64,32
292,-58,25,50,37,24,11,36,42,29,16,22,47,34,21,8,33,58,26,32
293,-96,25,50,56,62,68,55,80,48,16,41,28,34,40,46,71,96,64,32
294,-96,25,50,56,62,68,74,80,48,16,22,28,34,40,46,71,96,64,32
295,-96,25,50,75,24,30,36,42,48,54,60,66,72,21,46,71,96,45,51
296,-36,26,14,21,9,16,23,11,18,25,13,20,27,15,22,10,36,5,31
297,-36,26,14,21,9,16,23,11,18,25,13,20,27,15,22,10,36,24,12
298,-36,26,14,21,9,16,23,30,18,6,13,20,27,15,22,10,36,24,12
299,-36,26,14,21,28,16,4,11,18,25,32,20,8,15,22,10,36,24,12
300,-36,26,14,21,28,16,4,30,18,6,32,20,8,15,22,10,36,24,12
301,-36,26,14,21,28,16,23,11,18,25,13,20,8,15,22,10,36,5,31
302,-36,26,14,21,28,16,23,11,18,25,13,20,8,15,22,10,36,24,12
303,-36,26,14,21,28,16,23,30,18,6,13,20,8,15,22,10,36,24,12
304,-74,26,14,40,28,16,42,30,37,44,32,58,46,34,60,48,74,24,50
305,-74,26,14,40,28,54,23,49,37,25,51,20,46,34,60,48,74,24,50
306,-36,26,33,21,9,16,23,30,18,6,13,20,27,15,3,10,36,24,12
307,-74,26,52,21,28,16,42,30,37,44,32,58,46,53,22,48,74,24,50
308,-74,26,52,21,28,16,42,49,37,25,32,58,46,53,22,48,74,24,50
309,-74,26,52,21,47,16,42,49,37,25,32,58,27,53,22,48,74,24,50
310,-74,26,52,40,28,16,42,30,37,44,32,58,46,34,22,48,74,24,50
311,-74,26,52,40,66,16,42,30,37,44,32,58,8,34,22,48,74,24,50
312,-112,26,52,78,28,35,42,49,56,63,70,77,84,34,60,86,112,43,69
313,-112,26,52,78,28,35,42,68,56,44,70,77,84,34,60,86,112,43,69
314,-112,26,52,78,28,35,42,68,56,44,70,77,84,34,60,86,112,62,50
315,-112,26,52,78,28,54,42,68,56,44,70,58,84,34,60,86,112,43,69
316,-52,27,16,24,32,40,10,37,26,15,42,12,20,28,36,25,52,22,30
317,-52,27,16,43,32,21,10,18,26,34,42,31,20,9,36,25,52,22,30
318,-52,27,35,43,32,21,10,18,26,34,42,31,20,9,17,25,52,22,30
319,-90,27,54,43,32,59,29,18,45,72,61,31,58,47,36,63,90,60,30
320,-90,27,54,43,70,40,29,18,45,72,61,50,20,47,36,63,90,60,30
321,-90,27,54,43,70,40,48,18,45,72,42,50,20,47,36,63,90,60,30
322,-90,27,54,62,32,59,29,18,45,72,61,31,58,28,36,63,90,60,30
323,-90,27,54,62,32,59,48,18,45,72,42,31,58,28,36,63,90,60,30
324,-90,27,54,62,70,40,10,18,45,72,80,50,20,28,36,63,90,60,30
325,-90,27,54,62,70,40,48,18,45,72,42,50,20,28,36,63,90,60,30
326,-90,27,54,81,70,40,10,18,45,72,80,50,20,9,36,63,90,60,30
327,-90,27,54,81,70,40,29,18,45,72,61,50,20,9,36,63,90,60,30
328,-30,28,18,8,17,26,16,6,15,24,14,4,13,22,12,2,30,20,10
329,-68,28,18,27,36,26,54,44,34,24,14,42,32,41,50,40,68,20,48
