# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-14,6,5,2,11,10,8,5,6,7,3,4,12,6,9,8,7,8,14,9
125,-14,6,5,2,11,10,8,5,6,7,3,4,12,11,9,8,7,3,14,9
126,-14,6,5,7,11,10,8,10,6,7,3,4,7,11,9,8,7,3,14,4
127,-14,6,5,12,1,10,8,5,6,7,13,4,2,11,9,8,7,3,14,9
128,-14,6,5,12,1,10,8,10,6,7,13,4,2,11,9,8,7,3,14,4
129,-14,6,5,12,6,10,8,10,6,7,8,4,2,6,9,8,7,8,14,4
130,-14,6,5,12,6,10,8,10,6,7,8,4,2,11,9,8,7,3,14,4
131,-24,6,5,12,6,10,13,15,11,12,18,14,12,6,19,18,12,18,24,9
132,-24,6,5,12,6,10,18,15,6,12,18,14,12,6,19,18,12,18,24,9
133,-24,6,5,12,6,10,18,15,6,12,18,14,12,11,19,18,12,13,24,9
134,-14,6,5,12,11,10,8,5,6,7,3,4,2,1,9,8,7,13,14,9
135,-14,6,5,12,11,10,8,5,6,7,3,4,2,11,9,8,7,3,14,9
136,-24,6,5,12,11,10,18,15,6,12,13,14,12,6,19,18,12,18,24,9
137,-24,6,5,12,11,10,18,15,6,12,13,14,12,11,19,18,12,13,24,9
138,-14,6,10,2,6,10,8,10,6,7,8,4,12,6,4,8,7,8,14,4
139,-14,6,10,7,11,10,8,5,6,7,3,4,7,11,4,8,7,3,14,9
140,-14,6,10,12,6,10,8,5,6,7,8,4,2,6,4,8,7,8,14,9
141,-14,6,10,12,6,10,8,10,6,7,8,4,2,6,4,8,7,8,14,4
142,-14,6,10,12,11,10,8,5,6,7,3,4,2,1,4,8,7,13,14,9
143,-14,6,10,12,11,10,8,5,6,7,3,4,2,6,4,8,7,8,14,9
144,-24,6,15,12,6,10,13,5,11,12,18,14,12,6,9,18,12,18,24,19
145,-24,6,15,12,6,10,18,5,6,12,18,14,12,6,9,18,12,18,24,19
146,-24,6,15,12,6,10,18,5,6,12,18,14,12,11,9,18,12,13,24,19
147,-24,6,15,12,11,10,18,5,6,12,13,14,12,6,9,18,12,18,24,19
148,-24,6,15,12,11,10,18,5,6,12,13,14,12,11,9,18,12,13,24,19
149,-18,7,5,14,7,10,6,5,12,9,11,8,4,7,13,11,9,11,18,13
150,-12,8,5,6,3,0,4,5,8,6,9,12,6,3,7,4,6,9,12,7
151,-12,8,5,6,3,5,4,10,8,6,9,7,6,3,7,4,6,9,12,2
152,-12,8,5,6,3,5,4,10,8,6,9,7,6,8,7,4,6,4,12,2
153,-12,8,5,6,3,5,9,5,3,6,9,7,6,3,7,4,6,9,12,7
154,-12,8,5,6,3,5,9,10,3,6,9,7,6,3,7,4,6,9,12,2
155,-12,8,5,6,3,5,9,10,3,6,9,7,6,8,7,4,6,4,12,2
156,-12,8,5,6,3,10,4,5,8,6,9,2,6,3,7,4,6,9,12,7
157,-12,8,5,6,3,10,4,5,8,6,9,2,6,8,7,4,6,4,12,7
158,-12,8,5,6,3,10,4,10,8,6,9,2,6,8,7,4,6,4,12,2
159,-12,8,5,6,8,5,4,10,8,6,4,7,6,3,7,4,6,9,12,2
160,-12,8,5,6,8,10,4,5,8,6,4,2,6,3,7,4,6,9,12,7
161,-12,8,5,6,8,10,4,5,8,6,4,2,6,8,7,4,6,4,12,7
162,-12,8,5,6,8,10,4,10,8,6,4,2,6,8,7,4,6,4,12,2
163,-22,8,5,6,13,10,4,15,18,11,9,12,16,8,17,14,11,14,22,7
164,-22,8,5,6,13,10,4,15,18,11,9,12,16,13,17,14,11,9,22,7
165,-22,8,5,16,3,10,14,15,8,11,19,12,6,13,17,14,11,9,22,7
166,-22,8,5,16,13,10,4,5,18,11,9,12,6,13,17,14,11,9,22,17
167,-22,8,5,16,13,10,4,15,18,11,9,12,6,3,17,14,11,19,22,7
168,-22,8,5,16,13,10,4,15,18,11,9,12,6,13,17,14,11,9,22,7
169,-22,8,5,16,13,10,14,15,8,11,9,12,6,3,17,14,11,19,22,7
170,-22,8,5,16,13,10,14,15,8,11,9,12,6,13,17,14,11,9,22,7
171,-12,8,10,6,3,0,4,10,8,6,9,12,6,3,2,4,6,9,12,2
172,-12,8,10,6,3,5,4,5,8,6,9,7,6,3,2,4,6,9,12,7
173,-12,8,10,6,3,5,4,5,8,6,9,7,6,8,2,4,6,4,12,7
174,-12,8,10,6,3,5,4,10,8,6,9,7,6,3,2,4,6,9,12,2
175,-12,8,10,6,3,5,4,10,8,6,9,7,6,8,2,4,6,4,12,2
176,-12,8,10,6,3,5,9,5,3,6,9,7,6,3,2,4,6,9,12,7
177,-12,8,10,6,8,5,4,5,8,6,4,7,6,3,2,4,6,9,12,7
178,-12,8,10,6,8,5,4,10,8,6,4,7,6,3,2,4,6,9,12,2
179,-12,8,10,6,8,5,9,5,3,6,4,7,6,3,2,4,6,9,12,7
180,-12,8,10,6,8,10,4,5,8,6,4,2,6,3,2,4,6,9,12,7
181,-12,8,10,6,8,10,4,5,8,6,4,2,6,8,2,4,6,4,12,7
182,-22,8,15,6,8,10,4,5,18,11,14,12,16,13,7,14,11,9,22,17
183,-22,8,15,6,13,10,4,5,18,11,9,12,16,13,7,14,11,9,22,17
184,-22,8,15,16,3,10,4,5,18,11,19,12,6,13,7,14,11,9,22,17
185,-22,8,15,16,3,10,4,15,18,11,19,12,6,13,7,14,11,9,22,7
186,-22,8,15,16,3,10,14,5,8,11,19,12,6,13,7,14,11,9,22,17
187,-22,8,15,16,3,10,14,15,8,11,19,12,6,13,7,14,11,9,22,7
188,-22,8,15,16,13,10,4,5,18,11,9,12,6,13,7,14,11,9,22,17
189,-22,8,15,16,13,10,4,15,18,11,9,12,6,3,7,14,11,19,22,7
190,-22,8,15,16,13,10,4,15,18,11,9,12,6,13,7,14,11,9,22,7
191,-22,8,15,16,13,10,14,5,8,11,9,12,6,3,7,14,11,19,22,17
192,-22,8,15,16,13,10,14,5,8,11,9,12,6,13,7,14,11,9,22,17
193,-22,8,15,16,13,10,14,15,8,11,9,12,6,3,7,14,11,19,22,7
194,-42,8,15,16,13,30,24,25,18,21,29,12,26,33,27,34,21,9,42,17
195,-42,8,15,16,23,10,24,25,18,21,19,32,26,13,27,34,21,29,42,17
196,-42,8,15,16,23,30,24,25,18,21,19,12,26,33,27,34,21,9,42,17
197,-42,8,25,16,13,10,24,15,18,21,29,32,26,23,17,34,21,19,42,27
198,-42,8,25,16,33,30,24,15,18,21,9,12,26,13,17,34,21,29,42,27
199,-42,8,25,16,33,30,24,15,18,21,9,12,26,23,17,34,21,19,42,27
200,-16,9,5,8,4,10,12,5,4,8,12,6,8,4,11,7,8,12,16,11
201,-16,9,5,8,4,10,12,10,4,8,12,6,8,4,11,7,8,12,16,6
202,-16,9,10,8,4,10,12,5,4,8,12,6,8,4,6,7,8,12,16,11
203,-18,12,5,4,7,10,6,5,12,9,11,8,14,7,13,6,9,11,18,13
204,-18,12,5,4,7,10,6,5,12,9,11,8,14,12,13,6,9,6,18,13
205,-18,12,5,4,7,10,6,10,12,9,11,8,14,12,13,6,9,6,18,8
206,-18,12,5,4,7,10,6,15,12,9,11,8,14,7,13,6,9,11,18,3
207,-18,12,5,4,7,10,16,5,2,9,11,8,14,7,13,6,9,11,18,13
208,-18,12,5,4,7,10,16,15,2,9,11,8,14,7,13,6,9,11,18,3
209,-18,12,5,4,12,10,6,5,12,9,6,8,14,7,13,6,9,11,18,13
210,-18,12,5,4,12,10,6,5,12,9,6,8,14,12,13,6,9,6,18,13
211,-18,12,5,4,12,10,6,10,12,9,6,8,14,12,13,6,9,6,18,8
212,-18,12,5,4,12,10,6,15,12,9,6,8,14,7,13,6,9,11,18,3
213,-18,12,5,4,12,10,11,5,7,9,6,8,14,12,13,6,9,6,18,13
214,-18,12,5,4,17,10,16,15,2,9,1,8,14,7,13,6,9,11,18,3
215,-18,12,5,9,7,10,6,15,12,9,11,8,9,12,13,6,9,6,18,3
216,-18,12,5,9,12,10,6,15,12,9,6,8,9,7,13,6,9,11,18,3
217,-18,12,5,9,12,10,6,15,12,9,6,8,9,12,13,6,9,6,18,3
218,-18,12,5,14,2,10,11,15,7,9,16,8,4,12,13,6,9,6,18,3
219,-18,12,5,14,7,10,6,5,12,9,11,8,4,7,13,6,9,11,18,13
220,-18,12,5,14,7,10,6,5,12,9,11,8,4,12,13,6,9,6,18,13
221,-18,12,5,14,7,10,6,15,12,9,11,8,4,7,13,6,9,11,18,3
222,-18,12,5,14,7,10,6,15,12,9,11,8,4,12,13,6,9,6,18,3
223,-18,12,5,14,7,10,11,5,7,9,11,8,4,7,13,6,9,11,18,13
224,-18,12,5,14,7,10,11,15,7,9,11,8,4,7,13,6,9,11,18,3
225,-18,12,5,14,7,10,11,15,7,9,11,8,4,12,13,6,9,6,18,3
226,-18,12,5,14,12,10,6,5,12,9,6,8,4,7,13,6,9,11,18,13
227,-18,12,5,14,12,10,6,5,12,9,6,8,4,12,13,6,9,6,18,13
228,-18,12,5,14,12,10,6,10,12,9,6,8,4,7,13,6,9,11,18,8
229,-18,12,5,14,12,10,6,10,12,9,6,8,4,12,13,6,9,6,18,8
230,-18,12,5,14,12,10,11,5,7,9,6,8,4,12,13,6,9,6,18,13
231,-38,12,5,24,17,10,16,15,22,19,21,28,14,27,33,26,19,11,38,23
232,-18,12,10,4,12,10,6,5,12,9,6,8,14,7,8,6,9,11,18,13
233,-18,12,10,4,12,10,6,5,12,9,6,8,14,12,8,6,9,6,18,13
234,-18,12,10,4,12,10,6,10,12,9,6,8,14,12,8,6,9,6,18,8
235,-18,12,10,4,12,10,6,15,12,9,6,8,14,7,8,6,9,11,18,3
236,-18,12,10,14,2,10,6,10,12,9,16,8,4,12,8,6,9,6,18,8
237,-18,12,10,14,2,10,6,15,12,9,16,8,4,12,8,6,9,6,18,3
238,-18,12,10,14,2,10,11,15,7,9,16,8,4,12,8,6,9,6,18,3
239,-18,12,10,14,7,10,6,5,12,9,11,8,4,12,8,6,9,6,18,13
240,-18,12,10,14,7,10,6,15,12,9,11,8,4,12,8,6,9,6,18,3
241,-18,12,10,14,12,10,6,5,12,9,6,8,4,12,8,6,9,6,18,13
242,-18,12,10,14,12,10,6,10,12,9,6,8,4,2,8,6,9,16,18,8
243,-18,12,10,14,12,10,6,10,12,9,6,8,4,12,8,6,9,6,18,8
244,-18,12,15,4,7,10,6,5,12,9,11,8,14,7,3,6,9,11,18,13
245,-18,12,15,4,7,10,6,5,12,9,11,8,14,12,3,6,9,6,18,13
246,-18,12,15,4,7,10,6,10,12,9,11,8,14,12,3,6,9,6,18,8
247,-18,12,15,4,7,10,6,15,12,9,11,8,14,7,3,6,9,11,18,3
248,-18,12,15,4,7,10,16,5,2,9,11,8,14,7,3,6,9,11,18,13
249,-18,12,15,4,7,10,16,5,2,9,11,8,14,17,3,6,9,1,18,13
250,-18,12,15,9,7,10,6,5,12,9,11,8,9,12,3,6,9,6,18,13
251,-18,12,15,9,12,10,6,5,12,9,6,8,9,7,3,6,9,11,18,13
252,-18,12,15,9,12,10,6,5,12,9,6,8,9,12,3,6,9,6,18,13
253,-18,12,15,14,7,10,6,5,12,9,11,8,4,7,3,6,9,11,18,13
254,-18,12,15,14,7,10,6,15,12,9,11,8,4,7,3,6,9,11,18,3
255,-18,12,15,14,7,10,11,5,7,9,11,8,4,7,3,6,9,11,18,13
256,-18,12,15,14,12,10,6,5,12,9,6,8,4,7,3,6,9,11,18,13
257,-18,12,15,14,12,10,6,10,12,9,6,8,4,2,3,6,9,16,18,8
258,-18,12,15,14,12,10,6,10,12,9,6,8,4,7,3,6,9,11,18,8
259,-18,12,15,14,12,10,11,5,7,9,6,8,4,2,3,6,9,16,18,13
260,-18,12,15,14,12,10,11,5,7,9,6,8,4,7,3,6,9,11,18,13
261,-18,12,15,14,12,10,11,10,7,9,6,8,4,2,3,6,9,16,18,8
262,-38,12,15,24,7,10,16,25,22,19,31,28,14,17,23,26,19,21,38,13
263,-38,12,15,24,7,30,16,25,22,19,31,8,14,17,23,26,19,21,38,13
264,-38,12,15,24,27,10,16,5,22,19,11,28,14,17,23,26,19,21,38,33
265,-38,12,15,24,27,30,16,25,22,19,11,8,14,17,23,26,19,21,38,13
266,-38,12,15,24,27,30,16,25,22,19,11,8,14,27,23,26,19,11,38,13
267,-38,12,25,24,17,10,16,15,22,19,21,28,14,7,13,26,19,31,38,23
268,-38,12,25,24,17,30,16,15,22,19,21,8,14,7,13,26,19,31,38,23
269,-38,12,25,24,17,30,16,15,22,19,21,8,14,27,13,26,19,11,38,23
270,-38,12,25,24,17,30,16,25,22,19,21,8,14,27,13,26,19,11,38,13
271,-38,12,25,24,27,30,16,15,22,19,11,8,14,27,13,26,19,11,38,23
272,-38,12,25,24,27,30,16,25,22,19,11,8,14,17,13,26,19,21,38,13
273,-38,12,25,24,27,30,16,25,22,19,11,8,14,27,13,26,19,11,38,13
274,-26,14,5,8,9,10,12,5,14,13,17,16,18,19,21,12,13,7,26,21
275,-26,14,5,8,19,10,12,5,14,13,7,16,18,9,21,12,13,17,26,21
276,-26,14,5,8,19,10,12,15,14,13,7,16,18,19,21,12,13,7,26,11
277,-26,14,5,18,19,10,12,15,14,13,7,16,8,19,21,12,13,7,26,11
278,-26,14,15,8,19,10,12,5,14,13,7,16,18,19,11,12,13,7,26,21
279,-26,14,15,18,19,10,12,5,14,13,7,16,8,19,11,12,13,7,26,21
280,-24,16,5,7,11,10,8,15,16,12,13,14,17,16,19,8,12,8,24,9
281,-24,16,5,7,16,10,8,15,16,12,8,14,17,16,19,8,12,8,24,9
282,-34,16,5,12,21,10,8,15,26,17,13,24,22,11,29,18,17,23,34,19
283,-24,16,5,17,16,10,8,15,16,12,8,14,7,11,19,8,12,13,24,9
284,-24,16,5,17,16,10,8,15,16,12,8,14,7,16,19,8,12,8,24,9
285,-24,16,10,12,6,15,18,10,6,12,18,9,12,6,14,8,12,18,24,14
286,-24,16,10,12,6,15,18,15,6,12,18,9,12,6,14,8,12,18,24,9
287,-24,16,10,17,6,10,8,20,16,12,18,14,7,16,14,8,12,8,24,4
288,-24,16,15,7,16,10,8,5,16,12,8,14,17,11,9,8,12,13,24,19
289,-24,16,15,7,16,10,8,5,16,12,8,14,17,16,9,8,12,8,24,19
290,-24,16,15,12,6,15,18,10,6,12,18,9,12,6,9,8,12,18,24,14
291,-24,16,15,12,6,15,18,15,6,12,18,9,12,6,9,8,12,18,24,9
292,-34,16,15,12,11,10,8,5,26,17,23,24,22,21,19,18,17,13,34,29
293,-34,16,15,12,11,10,8,25,26,17,23,24,22,11,19,18,17,23,34,9
294,-34,16,15,12,11,10,8,25,26,17,23,24,22,21,19,18,17,13,34,9
295,-34,16,15,12,11,10,28,25,6,17,23,24,22,21,19,18,17,13,34,9
296,-34,16,15,12,21,10,8,25,26,17,13,24,22,11,19,18,17,23,34,9
297,-24,16,15,17,11,10,8,5,16,12,13,14,7,16,9,8,12,8,24,19
298,-24,16,15,17,16,10,8,5,16,12,8,14,7,16,9,8,12,8,24,19
299,-34,16,15,22,11,10,8,25,26,17,23,24,12,21,19,18,17,13,34,9
300,-24,16,20,17,16,10,8,10,16,12,8,14,7,6,4,8,12,18,24,14
301,-34,16,25,12,11,10,8,15,26,17,23,24,22,11,9,18,17,23,34,19
302,-34,16,25,12,11,10,8,15,26,17,23,24,22,21,9,18,17,13,34,19
303,-34,16,25,12,11,10,8,25,26,17,23,24,22,21,9,18,17,13,34,9
304,-34,16,25,12,21,10,8,15,26,17,13,24,22,11,9,18,17,23,34,19
305,-34,16,25,12,21,10,8,25,26,17,13,24,22,11,9,18,17,23,34,9
306,-34,16,25,12,21,10,28,15,6,17,13,24,22,11,9,18,17,23,34,19
307,-34,16,25,22,21,10,8,15,26,17,13,24,12,11,9,18,17,23,34,19
308,-66,24,15,48,19,30,32,45,34,33,47,36,18,49,51,42,33,17,66,21
309,-66,24,15,48,39,30,32,45,34,33,27,36,18,49,51,42,33,17,66,21
310,-46,24,25,28,9,10,12,35,34,23,37,36,18,19,21,22,23,27,46,11
311,-46,24,35,28,19,10,12,25,34,23,27,36,18,9,11,22,23,37,46,21
312,-66,24,45,48,49,30,32,15,34,33,17,36,18,19,21,42,33,47,66,51
313,-66,24,45,48,49,30,32,15,34,33,17,36,18,39,21,42,33,27,66,51
