# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
166,-48,15,30,45,3,18,33,48,6,21,36,32,9,24,39,16,12,27,42
167,-36,16,13,10,26,23,20,36,14,11,8,5,21,18,15,31,28,25,22
168,-36,16,13,10,26,23,20,36,14,11,8,24,21,18,15,12,28,25,22
169,-36,16,13,10,26,23,20,36,14,11,27,5,21,18,15,31,9,25,22
170,-36,16,13,10,26,23,20,36,14,11,27,24,21,18,15,12,9,25,22
171,-36,16,13,10,26,23,20,36,14,30,8,24,21,18,15,12,28,6,22
172,-36,16,13,10,26,23,20,36,14,30,27,24,21,18,15,12,9,6,22
173,-36,16,13,10,26,23,20,36,33,30,27,24,21,18,15,12,9,6,3
174,-36,16,13,29,7,23,20,36,14,11,8,24,21,18,15,12,28,25,22
175,-36,16,13,29,7,23,20,36,14,11,27,24,21,18,15,12,9,25,22
176,-36,16,13,29,7,23,20,36,14,30,8,24,21,18,15,12,28,6,22
177,-36,16,13,29,7,23,20,36,14,30,27,24,21,18,15,12,9,6,22
178,-36,16,32,10,26,4,20,36,14,11,8,24,21,18,15,12,28,25,22
179,-36,16,32,10,26,4,20,36,14,30,8,24,21,18,15,12,28,6,22
180,-36,16,32,29,7,4,20,36,14,11,8,24,21,18,15,12,28,25,22
181,-74,16,32,48,26,42,58,74,14,30,46,24,40,37,34,50,28,44,60
182,-74,16,32,48,26,42,58,74,52,30,8,24,40,37,34,50,66,44,22
183,-74,16,32,48,26,42,58,74,52,30,46,24,21,37,53,50,28,44,22
184,-74,16,32,48,26,42,58,74,52,30,46,24,40,37,34,50,28,44,22
185,-74,16,32,48,26,42,58,74,52,49,27,24,21,37,53,50,47,25,22
186,-74,16,32,48,26,42,58,74,52,49,46,24,21,37,53,50,28,25,22
187,-24,17,15,13,11,9,7,24,3,20,18,16,14,12,10,8,6,4,21
188,-24,17,15,13,11,9,7,24,22,20,18,16,14,12,10,8,6,4,2
189,-62,17,34,32,30,28,45,62,22,20,18,16,14,31,48,46,44,42,40
190,-62,17,34,32,30,28,45,62,41,20,37,16,14,31,48,46,25,42,21
191,-50,18,17,16,34,33,32,50,11,29,28,8,26,25,24,42,22,21,39
192,-50,18,17,16,34,33,32,50,30,10,9,8,26,25,24,42,41,40,20
193,-50,18,17,16,34,33,32,50,30,10,9,27,26,25,24,23,41,40,20
194,-50,18,17,16,34,33,32,50,30,10,28,8,26,25,24,42,22,40,20
195,-50,18,17,35,15,33,32,50,30,10,9,27,26,25,24,23,41,40,20
196,-50,18,36,16,34,14,32,50,11,29,28,8,26,25,24,42,22,21,39
197,-50,18,36,16,34,14,32,50,30,10,9,27,26,25,24,23,41,40,20
198,-50,18,36,16,34,14,32,50,30,10,28,8,26,25,24,42,22,40,20
199,-50,18,36,16,34,14,32,50,30,29,28,8,26,25,24,42,22,21,20
200,-50,18,36,35,15,14,32,50,30,10,9,27,26,25,24,23,41,40,20
201,-50,18,36,35,15,14,32,50,30,10,9,27,45,25,5,23,41,40,20
202,-50,18,36,35,15,14,32,50,30,10,28,27,45,25,5,23,22,40,20
203,-88,18,36,54,34,52,70,88,68,48,28,27,26,44,62,61,60,40,20
204,-126,18,36,54,72,90,108,126,106,86,66,84,64,63,62,42,60,40,20
205,-126,18,36,54,72,90,108,126,106,86,66,84,83,63,43,42,60,40,20
206,-26,20,2,22,4,24,6,26,8,9,10,11,12,13,14,15,16,17,18
207,-26,20,21,3,23,5,6,26,8,9,10,11,12,13,14,15,16,17,18
208,-26,20,21,22,4,5,6,26,8,9,10,11,12,13,14,15,16,17,18
209,-64,20,21,22,42,43,44,64,27,28,48,30,50,32,14,34,16,36,37
210,-64,20,21,22,42,43,44,64,46,28,48,30,50,32,14,34,16,36,18
211,-64,20,40,22,42,24,44,64,8,28,48,11,31,32,33,53,16,36,56
212,-64,20,40,22,42,24,44,64,27,28,10,30,50,32,14,34,54,36,37
213,-64,20,40,22,42,24,44,64,27,28,48,11,31,32,33,53,16,36,37
214,-64,20,40,22,42,24,44,64,46,47,48,30,31,32,33,34,16,17,18
215,-64,20,40,41,23,24,44,64,46,28,10,30,50,32,14,34,54,36,18
216,-64,20,40,41,23,24,44,64,46,28,48,30,12,32,52,34,16,36,18
217,-64,20,40,41,23,24,44,64,46,28,48,30,50,32,14,34,16,36,18
218,-102,20,40,60,42,62,82,102,84,66,48,30,31,51,71,72,54,36,18
219,-102,20,40,60,42,62,82,102,84,66,48,30,50,51,52,72,54,36,18
220,-102,20,40,60,42,62,82,102,84,66,48,68,50,51,52,34,54,36,18
221,-102,20,40,60,42,62,82,102,84,66,48,68,69,51,33,34,54,36,18
222,-140,20,40,60,80,100,120,140,84,104,105,68,88,70,52,72,35,36,56
223,-140,20,40,60,80,100,120,140,103,104,105,68,88,70,52,72,35,36,37
224,-52,21,23,44,8,29,31,52,16,37,39,22,24,26,28,30,13,15,36
225,-90,21,23,44,46,67,69,90,73,56,39,60,62,45,28,30,51,34,17
226,-52,21,42,25,27,10,31,52,16,18,20,22,43,26,9,30,32,34,36
227,-52,21,42,25,27,10,31,52,35,18,20,22,43,26,9,30,32,34,17
228,-52,21,42,44,8,10,31,52,16,18,20,22,24,26,28,30,32,34,36
229,-90,21,42,44,46,48,69,90,54,18,20,22,24,45,66,68,70,72,36
230,-90,21,42,44,46,48,69,90,54,18,39,22,24,45,66,68,51,72,36
231,-40,22,6,28,12,34,18,40,24,8,11,14,17,20,23,26,29,32,16
232,-40,22,6,28,12,34,18,40,24,8,30,14,17,20,23,26,10,32,16
233,-40,22,6,28,12,34,18,40,24,27,11,14,17,20,23,26,29,13,16
234,-40,22,6,28,12,34,18,40,24,27,30,14,17,20,23,26,10,13,16
235,-40,22,25,9,31,15,18,40,5,27,30,14,17,20,23,26,10,13,35
236,-40,22,25,9,31,15,18,40,24,8,11,14,17,20,23,26,29,32,16
237,-40,22,25,9,31,15,18,40,24,8,30,14,17,20,23,26,10,32,16
238,-40,22,25,9,31,15,18,40,24,27,30,14,17,20,23,26,10,13,16
239,-40,22,25,28,12,15,18,40,5,27,30,14,17,20,23,26,10,13,35
240,-40,22,25,28,12,15,18,40,24,8,11,14,17,20,23,26,29,32,16
241,-40,22,25,28,12,15,18,40,24,8,11,14,36,20,4,26,29,32,16
242,-40,22,25,28,12,15,18,40,24,8,30,14,17,20,23,26,10,32,16
243,-40,22,25,28,12,15,18,40,24,8,30,14,36,20,4,26,10,32,16
244,-40,22,25,28,12,15,18,40,24,27,30,14,17,20,23,26,10,13,16
245,-78,22,25,28,50,53,56,78,62,46,30,52,55,39,23,26,48,32,16
246,-78,22,25,47,31,53,56,78,62,46,30,52,55,39,23,26,48,32,16
247,-78,22,44,28,50,34,56,78,24,27,30,52,17,39,61,26,48,51,54
248,-78,22,44,28,50,34,56,78,24,27,49,52,17,39,61,26,29,51,54
249,-78,22,44,28,50,34,56,78,62,46,30,14,36,39,42,64,48,32,16
250,-78,22,44,28,50,34,56,78,62,46,30,52,36,39,42,26,48,32,16
251,-78,22,44,28,50,34,56,78,62,46,30,52,55,39,23,26,48,32,16
252,-78,22,44,47,31,34,56,78,24,27,30,52,17,39,61,26,48,51,54
253,-78,22,44,66,12,34,56,78,24,27,30,52,36,39,42,26,48,51,54
254,-78,22,44,66,12,34,56,78,24,46,30,52,36,39,42,26,48,32,54
255,-28,23,8,12,16,20,5,28,13,17,21,6,10,14,18,22,7,11,15
256,-104,23,27,50,54,77,81,104,51,74,78,44,67,52,37,60,26,30,53
257,-66,23,46,31,35,20,43,66,13,36,40,44,48,33,18,22,26,30,53
258,-66,23,46,50,16,20,43,66,32,17,40,25,48,33,18,41,26,49,34
259,-66,23,46,50,16,20,43,66,32,17,40,44,48,33,18,22,26,49,34
260,-66,23,46,50,16,20,43,66,32,36,40,44,10,33,56,22,26,30,34
261,-66,23,46,50,16,20,43,66,32,36,40,44,48,33,18,22,26,30,34
262,-104,23,46,69,35,58,81,104,70,74,78,44,67,52,37,60,26,30,34
263,-54,24,10,34,20,44,30,54,21,26,12,36,22,27,32,18,42,28,33
264,-54,24,10,34,20,44,30,54,21,45,12,36,22,27,32,18,42,9,33
265,-54,24,10,34,20,44,30,54,21,45,31,36,22,27,32,18,23,9,33
266,-54,24,10,34,20,44,30,54,40,26,12,17,22,27,32,37,42,28,14
267,-54,24,10,34,20,44,30,54,40,26,12,36,22,27,32,18,42,28,14
268,-54,24,10,34,20,44,30,54,40,26,31,36,41,27,13,18,23,28,14
269,-54,24,10,34,20,44,30,54,40,45,31,36,22,27,32,18,23,9,14
270,-54,24,29,15,39,25,30,54,21,26,12,36,41,27,13,18,42,28,33
271,-54,24,29,15,39,25,30,54,40,26,12,36,22,27,32,18,42,28,14
272,-54,24,29,15,39,25,30,54,40,26,12,36,41,27,13,18,42,28,14
273,-54,24,29,34,20,25,30,54,40,26,12,17,41,27,13,37,42,28,14
274,-54,24,29,34,20,25,30,54,40,26,12,36,41,27,13,18,42,28,14
275,-92,24,29,34,58,63,68,92,40,64,69,36,60,46,32,56,23,28,52
276,-54,24,48,15,39,6,30,54,21,26,12,36,41,27,13,18,42,28,33
277,-54,24,48,34,20,6,30,54,21,26,12,36,41,27,13,18,42,28,33
278,-54,24,48,34,20,6,30,54,40,26,12,36,22,27,32,18,42,28,14
279,-54,24,48,34,20,6,30,54,40,26,12,36,41,27,13,18,42,28,14
280,-92,24,48,72,20,44,68,92,40,45,69,36,60,46,32,56,23,47,52
281,-92,24,48,72,20,44,68,92,40,64,69,36,41,46,51,56,23,28,52
282,-92,24,48,72,20,44,68,92,40,64,69,36,60,46,32,56,23,28,52
283,-92,24,48,72,20,44,68,92,40,64,69,55,60,46,32,37,23,28,52
284,-168,24,48,72,96,120,144,168,135,102,126,112,79,84,89,56,42,66,33
285,-168,24,48,72,96,120,144,168,135,102,126,112,98,84,70,56,42,66,33
286,-42,25,12,18,24,30,17,42,10,16,22,9,15,21,27,33,20,26,32
287,-42,25,12,18,24,30,17,42,10,16,22,9,34,21,8,33,20,26,32
288,-42,25,12,18,24,30,17,42,10,16,22,28,15,21,27,14,20,26,32
289,-42,25,12,18,24,30,17,42,10,16,22,28,34,21,8,14,20,26,32
290,-42,25,12,18,24,30,17,42,10,35,22,28,15,21,27,14,20,7,32
291,-42,25,12,18,24,30,17,42,29,16,22,9,15,21,27,33,20,26,13
292,-42,25,12,18,24,30,17,42,29,16,22,28,34,21,8,14,20,26,13
293,-42,25,12,18,24,30,17,42,29,35,22,28,15,21,27,14,20,7,13
294,-42,25,12,37,5,30,17,42,10,16,22,28,15,21,27,14,20,26,32
295,-42,25,12,37,5,30,17,42,10,35,22,28,15,21,27,14,20,7,32
296,-42,25,31,18,24,11,17,42,10,16,22,9,15,21,27,33,20,26,32
297,-42,25,31,18,24,11,17,42,10,16,22,9,34,21,8,33,20,26,32
298,-42,25,31,18,24,11,17,42,10,16,22,28,15,21,27,14,20,26,32
299,-42,25,31,18,24,11,17,42,10,16,22,28,34,21,8,14,20,26,32
300,-42,25,31,18,24,11,17,42,29,16,22,9,34,21,8,33,20,26,13
301,-42,25,31,18,24,11,17,42,29,16,22,28,34,21,8,14,20,26,13
302,-42,25,31,37,5,11,17,42,10,16,22,28,15,21,27,14,20,26,32
303,-80,25,31,56,24,49,55,80,29,54,60,28,53,40,27,52,20,26,51
304,-80,25,31,56,24,49,55,80,48,54,60,28,53,40,27,52,20,26,32
305,-80,25,50,56,24,30,55,80,29,54,60,28,34,40,46,52,20,26,51
306,-80,25,50,56,24,30,55,80,29,54,60,28,53,40,27,52,20,26,51
307,-80,25,50,56,24,30,55,80,29,54,60,47,53,40,27,33,20,26,51
308,-80,25,50,56,24,30,55,80,48,16,22,28,34,40,46,52,58,64,32
309,-80,25,50,56,24,30,55,80,48,35,60,28,15,40,65,52,20,45,32
310,-80,25,50,56,24,30,55,80,48,35,60,28,53,40,27,52,20,45,32
311,-80,25,50,56,24,30,55,80,48,54,60,28,34,40,46,52,20,26,32
312,-80,25,50,56,24,30,55,80,48,54,60,28,53,40,27,52,20,26,32
313,-30,26,14,2,28,16,4,30,18,6,13,20,8,15,22,10,17,24,12
314,-30,26,14,21,9,16,4,30,18,6,13,20,8,15,22,10,17,24,12
315,-30,26,14,21,9,16,4,30,18,25,13,20,8,15,22,10,17,5,12
316,-68,26,14,40,28,54,42,68,18,25,32,20,46,34,22,48,36,43,50
317,-68,26,14,40,28,54,42,68,18,44,32,20,27,34,41,48,36,24,50
318,-68,26,14,40,28,54,42,68,37,44,51,20,46,34,22,48,17,24,31
319,-68,26,14,40,28,54,42,68,56,44,32,20,27,34,41,48,36,24,12
320,-68,26,14,40,28,54,42,68,56,44,51,39,27,34,41,29,17,24,12
321,-68,26,52,21,47,16,42,68,18,25,32,20,27,34,41,48,36,43,50
322,-68,26,52,21,47,16,42,68,18,25,32,20,46,34,22,48,36,43,50
323,-68,26,52,21,47,16,42,68,18,44,32,20,46,34,22,48,36,24,50
324,-68,26,52,21,47,16,42,68,37,44,32,20,46,34,22,48,36,24,31
325,-68,26,52,40,28,16,42,68,18,25,32,20,46,34,22,48,36,43,50
326,-56,27,16,24,32,40,29,56,26,15,42,12,20,28,36,44,14,41,30
327,-56,27,16,24,32,40,29,56,45,34,23,12,20,28,36,44,33,22,11
328,-56,27,35,24,32,21,29,56,7,34,42,12,20,28,36,44,14,22,49
329,-56,27,35,24,32,21,29,56,7,34,42,12,39,28,17,44,14,22,49
