# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
166,-48,18,36,16,15,33,32,12,30,48,28,8,26,44,24,4,22,40,20
167,-48,18,36,16,15,33,32,12,30,48,28,27,26,6,24,42,22,21,20
168,-48,18,36,16,34,14,32,12,30,48,9,27,7,25,24,23,41,21,39
169,-48,18,36,16,34,14,32,12,30,48,9,27,26,25,24,23,22,21,39
170,-48,18,36,16,34,14,32,12,30,48,28,27,7,25,24,23,41,21,20
171,-48,18,36,16,34,14,32,12,30,48,28,27,26,6,24,42,22,21,20
172,-48,18,36,35,15,33,13,12,30,48,9,27,26,6,24,42,22,21,39
173,-48,18,36,35,15,33,13,12,30,48,9,27,26,25,24,23,22,21,39
174,-48,18,36,35,15,33,13,12,30,48,28,27,26,6,24,42,22,21,20
175,-48,18,36,35,34,14,13,12,30,48,9,27,26,25,24,23,22,21,39
176,-48,18,36,35,34,14,13,12,30,48,28,27,7,6,24,42,41,21,20
177,-48,18,36,35,34,14,13,12,30,48,28,27,7,25,24,23,41,21,20
178,-48,18,36,35,34,14,13,12,30,48,28,27,26,6,24,42,22,21,20
179,-86,18,36,54,34,52,32,50,68,86,66,46,26,25,43,61,60,40,20
180,-86,18,36,54,34,52,32,50,68,86,66,46,26,44,43,42,60,40,20
181,-86,18,36,54,34,52,32,50,68,86,66,46,64,44,43,42,22,40,20
182,-86,18,36,54,34,52,32,50,68,86,66,65,64,44,43,42,22,21,20
183,-86,18,36,54,53,33,32,50,68,86,66,46,64,44,43,42,22,40,20
184,-28,20,2,22,4,24,6,26,8,28,10,11,12,13,14,15,16,17,18
185,-28,20,21,22,4,24,6,7,8,28,10,11,12,13,14,15,16,17,18
186,-28,20,21,22,23,5,6,7,8,28,10,11,12,13,14,15,16,17,18
187,-66,20,21,22,42,24,44,45,46,66,48,30,12,32,33,34,54,36,18
188,-66,20,21,22,42,24,44,45,46,66,48,30,31,51,33,15,35,36,18
189,-66,20,21,22,42,24,44,45,46,66,48,30,50,32,33,34,16,36,18
190,-66,20,21,41,42,24,25,45,46,66,48,30,50,32,33,34,16,36,18
191,-66,20,40,22,23,43,44,26,46,66,10,30,50,32,33,34,16,36,56
192,-66,20,40,22,23,43,44,26,46,66,48,30,31,13,33,53,35,36,18
193,-66,20,40,22,23,43,44,26,46,66,48,30,50,32,33,34,16,36,18
194,-66,20,40,22,23,43,44,26,46,66,48,49,50,32,33,34,16,17,18
195,-66,20,40,22,42,24,44,26,46,66,10,30,50,32,33,34,16,36,56
196,-66,20,40,22,42,24,44,26,46,66,48,30,12,32,33,34,54,36,18
197,-66,20,40,22,42,24,44,26,46,66,48,30,50,32,33,34,16,36,18
198,-66,20,40,22,42,24,44,26,46,66,48,49,50,32,33,34,16,17,18
199,-66,20,40,41,23,43,25,26,46,66,48,49,50,32,33,34,16,17,18
200,-66,20,40,41,42,24,25,26,46,66,48,30,50,32,33,34,16,36,18
201,-66,20,40,60,42,24,6,26,46,66,48,30,12,13,33,53,54,36,18
202,-66,20,40,60,42,24,6,26,46,66,48,30,12,32,33,34,54,36,18
203,-56,21,42,25,27,29,31,14,35,56,39,22,43,26,28,30,13,34,17
204,-56,21,42,25,46,10,31,14,35,56,20,41,5,26,28,30,51,15,36
205,-56,21,42,25,46,10,31,14,35,56,20,41,24,26,28,30,32,15,36
206,-56,21,42,44,27,29,12,14,35,56,20,22,24,7,28,49,32,34,36
207,-56,21,42,44,27,29,12,14,35,56,20,41,24,26,28,30,32,15,36
208,-56,21,42,44,27,29,12,14,35,56,39,22,24,7,28,49,32,34,17
209,-56,21,42,44,46,10,12,14,35,56,20,22,24,26,28,30,32,34,36
210,-46,22,6,28,12,34,18,40,24,46,11,33,17,20,23,26,29,13,35
211,-46,22,6,28,12,34,18,40,24,46,30,14,17,20,23,26,29,32,16
212,-46,22,6,28,12,34,18,40,24,46,30,14,36,20,23,26,10,32,16
213,-46,22,6,28,12,34,18,40,24,46,30,33,17,20,23,26,29,13,16
214,-46,22,6,28,12,34,18,40,24,46,30,33,36,20,23,26,10,13,16
215,-46,22,25,28,12,34,18,21,24,46,11,14,17,39,23,7,29,32,35
216,-46,22,25,28,12,34,18,21,24,46,11,14,36,20,23,26,10,32,35
217,-46,22,25,28,12,34,18,21,24,46,30,14,17,39,23,7,29,32,16
218,-46,22,25,28,12,34,18,21,24,46,30,33,36,20,23,26,10,13,16
219,-46,22,25,28,31,15,18,21,24,46,11,33,36,20,23,26,10,13,35
220,-46,22,25,28,31,15,18,21,24,46,30,14,36,20,23,26,10,32,16
221,-84,22,25,28,50,34,56,59,62,84,68,52,36,58,42,26,48,32,16
222,-84,22,44,28,31,53,56,40,62,84,68,52,36,20,42,64,48,32,16
223,-84,22,44,28,31,53,56,40,62,84,68,52,36,58,42,26,48,32,16
224,-84,22,44,66,31,53,18,40,62,84,30,52,36,20,42,64,48,32,54
225,-36,23,8,12,16,20,24,28,13,36,21,6,10,14,18,22,26,30,15
226,-36,23,8,12,16,20,24,28,13,36,21,6,29,14,18,22,7,30,15
227,-36,23,8,12,16,20,24,28,13,36,21,25,10,14,18,22,26,11,15
228,-36,23,8,12,16,20,24,28,13,36,21,25,29,14,18,22,7,11,15
229,-36,23,8,31,16,20,5,28,13,36,21,25,10,14,18,22,26,11,15
230,-36,23,27,12,16,20,24,9,13,36,21,6,10,14,18,22,26,30,15
231,-36,23,27,12,16,20,24,9,13,36,21,6,10,33,18,3,26,30,15
232,-36,23,27,12,16,20,24,9,13,36,21,6,29,14,18,22,7,30,15
233,-36,23,27,12,16,20,24,9,13,36,21,25,10,14,18,22,26,11,15
234,-36,23,27,12,16,20,24,9,13,36,21,25,29,14,18,22,7,11,15
235,-36,23,27,31,16,20,5,9,13,36,21,25,10,14,18,22,26,11,15
236,-74,23,46,50,54,20,24,28,51,74,40,25,48,14,37,60,26,49,34
237,-26,24,10,15,20,6,11,16,2,26,12,17,22,8,13,18,4,9,14
238,-64,24,10,34,20,44,30,54,40,64,50,36,22,27,32,37,42,28,14
239,-64,24,10,34,20,44,30,54,40,64,50,36,41,46,32,18,23,28,14
240,-64,24,48,34,20,44,30,16,40,64,12,36,41,46,32,18,23,28,52
241,-64,24,48,34,20,44,30,16,40,64,31,17,22,46,32,18,42,47,33
242,-64,24,48,34,20,44,30,16,40,64,50,36,41,46,32,18,23,28,14
243,-64,24,48,34,39,25,30,16,40,64,12,36,41,46,32,18,23,28,52
244,-64,24,48,34,39,25,30,16,40,64,50,36,22,8,32,56,42,28,14
245,-64,24,48,34,39,25,30,16,40,64,50,36,22,46,32,18,42,28,14
246,-102,24,48,34,39,63,68,54,78,102,69,36,60,27,51,75,42,66,33
247,-64,24,48,53,20,44,11,16,40,64,31,36,22,8,32,56,42,28,33
248,-64,24,48,53,20,44,11,16,40,64,31,36,22,27,32,37,42,28,33
249,-64,24,48,53,39,25,11,16,40,64,31,36,22,8,32,56,42,28,33
250,-64,24,48,53,39,25,11,16,40,64,50,36,22,8,32,56,42,28,14
251,-102,24,48,72,77,25,30,54,78,102,50,36,60,27,51,75,42,66,52
252,-54,25,12,18,24,30,36,42,29,54,22,28,15,40,27,14,39,26,32
253,-54,25,12,18,24,30,36,42,29,54,41,28,15,21,27,33,39,26,13
254,-54,25,12,18,24,30,36,42,29,54,41,28,15,40,27,14,39,26,13
255,-54,25,12,18,24,30,36,42,29,54,41,28,34,40,27,14,20,26,13
256,-54,25,12,37,24,30,17,42,29,54,41,28,34,40,27,14,20,26,13
257,-44,26,14,21,9,35,23,30,18,44,13,20,27,34,22,10,17,24,31
258,-44,26,14,21,9,35,23,30,18,44,32,20,27,34,22,10,17,24,12
259,-44,26,14,21,28,16,23,30,18,44,13,20,8,15,22,29,36,24,31
260,-44,26,14,21,28,16,23,30,18,44,13,20,8,34,22,10,36,24,31
261,-44,26,14,21,28,16,23,30,18,44,32,20,8,15,22,29,36,24,12
262,-44,26,14,40,28,16,4,30,18,44,32,20,8,15,22,29,36,24,12
263,-82,26,14,40,28,54,42,68,56,82,70,58,46,34,41,48,36,24,12
264,-44,26,33,21,9,35,23,11,18,44,13,20,27,34,22,10,17,24,31
265,-44,26,33,21,9,35,23,11,18,44,32,20,27,15,22,29,17,24,12
266,-44,26,33,21,9,35,23,11,18,44,32,20,27,34,22,10,17,24,12
267,-44,26,33,21,28,16,23,11,18,44,13,20,8,15,22,29,36,24,31
268,-44,26,33,21,28,16,23,11,18,44,13,20,8,34,22,10,36,24,31
269,-44,26,33,21,28,16,23,11,18,44,13,20,27,34,22,10,17,24,31
270,-44,26,33,21,28,16,23,11,18,44,32,20,8,15,22,29,36,24,12
271,-44,26,33,21,28,16,23,11,18,44,32,20,8,34,22,10,36,24,12
272,-44,26,33,40,28,16,4,11,18,44,32,20,8,15,22,29,36,24,12
273,-120,26,33,40,66,54,80,87,94,120,108,96,84,72,60,48,36,24,12
274,-120,26,52,40,47,73,80,68,94,120,108,96,84,72,60,48,36,24,12
275,-120,26,52,78,47,73,42,68,94,120,70,96,84,72,60,48,36,24,50
276,-120,26,52,78,47,73,42,68,94,120,89,96,84,72,60,48,36,24,31
277,-34,27,16,24,13,21,10,18,7,34,23,12,20,9,17,25,14,22,11
278,-34,27,16,24,13,21,10,18,7,34,23,12,20,28,17,6,14,22,11
279,-72,27,16,24,32,40,48,56,45,72,23,50,20,47,36,25,52,22,49
280,-72,27,16,24,32,40,48,56,45,72,61,50,39,28,36,44,33,22,11
281,-72,27,54,24,32,40,48,18,45,72,23,50,20,28,36,44,52,22,49
282,-72,27,54,24,32,40,48,18,45,72,23,50,20,47,36,25,52,22,49
283,-72,27,54,24,32,40,48,18,45,72,42,12,20,28,36,44,52,60,30
284,-72,27,54,24,32,40,48,18,45,72,42,12,20,47,36,25,52,60,30
285,-72,27,54,24,32,40,48,18,45,72,42,31,58,28,36,44,14,41,30
286,-72,27,54,24,32,40,48,18,45,72,42,50,20,28,36,44,52,22,30
287,-72,27,54,24,32,40,48,18,45,72,42,50,20,47,36,25,52,22,30
288,-72,27,54,24,32,40,48,18,45,72,42,50,58,28,36,44,14,22,30
289,-72,27,54,24,51,21,48,18,45,72,23,50,20,28,36,44,52,22,49
290,-72,27,54,24,51,21,48,18,45,72,23,50,20,47,36,25,52,22,49
291,-72,27,54,24,51,21,48,18,45,72,23,50,39,28,36,44,33,22,49
292,-72,27,54,24,51,21,48,18,45,72,23,50,39,47,36,25,33,22,49
293,-72,27,54,24,51,21,48,18,45,72,42,50,20,28,36,44,52,22,30
294,-72,27,54,24,51,21,48,18,45,72,42,50,20,47,36,25,52,22,30
295,-72,27,54,43,51,21,29,18,45,72,42,50,20,47,36,25,52,22,30
296,-72,27,54,62,32,40,10,18,45,72,42,31,20,9,36,63,52,41,30
297,-72,27,54,62,32,40,10,18,45,72,42,50,20,28,36,44,52,22,30
298,-72,27,54,62,51,21,10,18,45,72,42,31,20,9,36,63,52,41,30
299,-62,28,18,27,36,26,35,44,34,62,14,42,13,22,31,40,49,20,48
300,-62,28,18,46,17,45,16,44,34,62,14,42,32,22,31,40,30,20,48
301,-62,28,18,46,36,26,16,44,34,62,14,23,32,22,31,40,30,39,48
302,-62,28,18,46,36,26,16,44,34,62,14,42,32,22,31,40,30,20,48
303,-62,28,18,46,36,26,16,44,34,62,52,42,32,22,31,40,30,20,10
304,-62,28,37,46,17,45,16,25,34,62,14,42,32,41,31,21,30,20,48
305,-100,28,56,65,36,64,35,44,72,100,52,80,70,60,50,40,30,20,48
306,-100,28,56,65,36,64,35,44,72,100,71,80,70,60,50,40,30,20,29
307,-100,28,56,84,36,64,16,44,72,100,52,61,32,22,50,78,68,39,48
308,-52,29,20,30,40,12,22,32,23,52,24,15,44,16,26,36,8,37,28
309,-52,29,20,30,40,12,22,32,23,52,24,34,6,16,26,36,46,18,28
310,-90,29,20,30,40,50,60,70,61,90,43,72,25,54,45,36,65,18,47
311,-90,29,20,30,40,50,60,70,61,90,43,72,63,54,45,36,27,18,47
312,-90,29,20,30,40,50,60,70,61,90,81,72,63,54,45,36,27,18,9
313,-52,29,39,30,21,31,22,13,23,52,24,15,44,16,26,36,8,37,28
314,-52,29,39,30,40,12,22,13,23,52,24,34,6,16,26,36,46,18,28
315,-52,29,39,30,40,12,22,13,23,52,24,34,6,35,26,17,46,18,28
316,-90,29,58,30,59,31,60,32,61,90,43,72,63,54,45,36,27,18,47
317,-90,29,58,30,59,31,60,32,61,90,62,72,63,54,45,36,27,18,28
318,-42,30,3,33,6,36,9,39,12,42,15,26,18,29,21,13,24,16,27
319,-42,30,22,14,6,36,28,20,12,42,15,7,18,29,21,13,24,35,27
320,-42,30,22,14,6,36,28,20,12,42,15,26,18,10,21,32,24,16,27
321,-42,30,22,14,6,36,28,20,12,42,15,26,18,29,21,13,24,16,27
322,-42,30,22,14,6,36,28,20,12,42,34,26,18,10,21,32,24,16,8
323,-42,30,22,14,6,36,28,20,12,42,34,26,18,29,21,13,24,16,8
324,-42,30,22,14,25,17,28,20,12,42,15,7,18,10,21,32,24,35,27
325,-42,30,22,14,25,17,28,20,12,42,15,7,18,29,21,13,24,35,27
326,-42,30,22,14,25,17,28,20,12,42,15,7,37,10,21,32,5,35,27
327,-42,30,22,14,25,17,28,20,12,42,15,26,18,10,21,32,24,16,27
328,-42,30,22,14,25,17,28,20,12,42,15,26,37,10,21,32,5,16,27
329,-42,30,22,14,25,17,28,20,12,42,34,26,18,10,21,32,24,16,8
