# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-16,6,5,12,11,10,8,5,16,12,8,9,7,11,4,8,12,8,4,4
125,-16,6,5,12,11,10,8,10,16,7,8,4,12,6,9,8,7,8,4,9
126,-16,6,5,12,11,10,8,10,16,7,8,4,12,6,9,8,12,8,4,4
127,-16,6,5,12,11,10,8,10,16,12,8,4,12,6,4,8,7,8,4,9
128,-16,6,5,12,11,10,8,10,16,12,8,4,12,6,4,8,12,8,4,4
129,-16,6,5,12,11,10,8,10,16,12,8,9,7,6,4,8,12,8,4,4
130,-16,6,10,7,6,10,8,5,16,12,8,4,12,11,4,8,12,8,9,4
131,-16,6,10,12,6,10,8,5,16,7,8,4,12,11,9,8,7,8,4,9
132,-16,6,10,12,6,10,8,5,16,7,8,4,12,11,9,8,12,8,4,4
133,-16,6,10,12,6,10,8,5,16,12,8,4,12,11,4,8,7,8,4,9
134,-16,6,10,12,6,10,8,5,16,12,8,4,12,11,4,8,12,8,4,4
135,-16,6,10,12,6,10,8,5,16,12,8,9,7,11,4,8,12,8,4,4
136,-12,7,5,4,7,5,6,10,12,4,6,8,4,2,8,6,9,6,8,3
137,-12,7,5,4,7,5,6,10,12,9,6,8,4,2,3,6,4,6,8,8
138,-12,7,5,4,7,5,6,10,12,9,6,8,4,2,3,6,9,6,8,3
139,-12,7,5,9,7,5,6,5,12,9,6,8,4,7,3,6,9,6,3,3
140,-12,7,5,9,7,5,6,10,12,9,6,8,4,2,3,6,4,6,3,8
141,-12,7,5,9,7,5,6,10,12,9,6,8,4,2,3,6,9,6,3,3
142,-12,7,10,4,2,5,6,5,12,4,6,8,4,7,8,6,9,6,8,3
143,-12,7,10,4,2,5,6,5,12,9,6,8,4,7,3,6,4,6,8,8
144,-12,7,10,4,2,5,6,5,12,9,6,8,4,7,3,6,9,6,8,3
145,-12,7,10,4,2,5,6,10,12,4,6,8,4,2,8,6,9,6,8,3
146,-12,7,10,4,2,5,6,10,12,9,6,8,4,2,3,6,4,6,8,8
147,-12,7,10,4,2,5,6,10,12,9,6,8,4,2,3,6,9,6,8,3
148,-12,7,10,9,2,5,6,5,12,4,6,8,4,7,8,6,9,6,3,3
149,-12,7,10,9,2,5,6,5,12,9,6,8,4,7,3,6,9,6,3,3
150,-8,8,5,6,3,0,4,5,8,1,4,2,6,3,7,4,1,4,2,7
151,-8,8,5,6,3,0,4,5,8,6,4,2,6,3,2,4,6,4,2,2
152,-18,8,5,6,13,10,4,5,18,6,9,12,6,13,12,14,6,9,12,12
153,-18,8,5,6,13,10,4,5,18,6,9,12,6,13,12,14,11,9,12,7
154,-18,8,5,6,13,10,4,5,18,11,9,12,6,13,7,14,6,9,12,12
155,-18,8,5,6,13,10,4,5,18,11,9,12,6,13,7,14,11,9,12,7
156,-18,8,5,6,13,10,4,10,18,6,9,12,6,8,12,14,6,9,12,12
157,-18,8,5,6,13,10,4,10,18,11,9,12,6,8,7,14,6,9,12,12
158,-18,8,5,6,13,10,4,15,18,6,9,12,6,3,12,14,11,9,12,7
159,-18,8,5,6,13,10,4,15,18,11,9,12,6,3,7,14,11,9,12,7
160,-18,8,5,6,13,10,9,15,18,6,9,12,6,3,12,9,6,9,12,12
161,-18,8,5,6,13,10,9,15,18,6,9,12,6,3,12,9,11,9,12,7
162,-18,8,5,6,13,10,9,15,18,11,9,12,6,3,7,9,6,9,12,12
163,-18,8,5,6,13,10,14,5,18,6,9,12,6,13,12,4,6,9,12,12
164,-18,8,5,6,13,10,14,5,18,6,9,12,6,13,12,4,11,9,12,7
165,-18,8,5,6,13,10,14,5,18,11,9,7,11,13,7,4,11,9,12,7
166,-18,8,5,6,13,10,14,5,18,11,9,12,6,13,7,4,6,9,12,12
167,-18,8,5,6,13,10,14,5,18,11,9,12,6,13,7,4,11,9,12,7
168,-18,8,5,6,13,10,14,10,18,6,9,12,6,8,12,4,6,9,12,12
169,-18,8,5,6,13,10,14,10,18,6,9,12,6,8,12,4,11,9,12,7
170,-18,8,5,6,13,10,14,15,18,11,9,12,6,3,7,4,6,9,12,12
171,-18,8,5,6,13,10,14,15,18,11,9,12,6,3,7,4,11,9,12,7
172,-18,8,5,11,13,10,4,5,18,6,9,12,6,13,12,14,6,9,7,12
173,-18,8,5,11,13,10,14,5,18,6,9,12,6,13,12,4,6,9,7,12
174,-18,8,5,11,13,10,14,5,18,11,9,12,6,13,7,4,11,9,7,7
175,-18,8,5,11,13,10,14,15,18,11,9,12,6,3,7,4,6,9,7,12
176,-18,8,5,11,13,10,14,15,18,11,9,12,6,3,7,4,11,9,7,7
177,-18,8,5,11,13,10,14,15,18,16,9,12,6,3,2,4,6,9,7,12
178,-18,8,5,16,13,10,4,5,18,11,9,12,6,13,7,14,11,9,2,7
179,-18,8,5,16,13,10,4,15,18,1,9,12,6,3,17,14,11,9,2,7
180,-18,8,5,16,13,10,4,15,18,11,9,12,6,3,7,14,11,9,2,7
181,-18,8,10,6,8,10,4,5,18,6,9,12,6,13,12,14,6,9,12,12
182,-18,8,10,6,8,10,4,5,18,6,9,12,6,13,12,14,11,9,12,7
183,-18,8,10,6,8,10,4,10,18,6,9,12,6,8,12,14,6,9,12,12
184,-18,8,10,6,8,10,4,15,18,6,9,12,6,3,12,14,11,9,12,7
185,-18,8,10,6,8,10,14,5,18,6,9,12,6,13,12,4,6,9,12,12
186,-18,8,10,6,8,10,14,5,18,11,9,12,6,13,7,4,6,9,12,12
187,-18,8,10,6,8,10,14,10,18,6,9,12,6,8,12,4,6,9,12,12
188,-18,8,10,6,8,10,14,10,18,6,9,12,6,8,12,4,16,9,12,2
189,-18,8,10,6,8,10,14,10,18,16,9,12,6,8,2,4,6,9,12,12
190,-18,8,10,6,8,10,14,15,18,11,9,12,6,3,7,4,6,9,12,12
191,-18,8,10,6,8,10,14,15,18,16,9,12,6,3,2,4,6,9,12,12
192,-18,8,10,11,8,10,14,15,18,16,9,12,6,3,2,4,6,9,7,12
193,-18,8,15,6,3,10,4,5,18,11,9,12,6,13,7,14,6,9,12,12
194,-18,8,15,6,3,10,4,5,18,11,9,12,6,13,7,14,11,9,12,7
195,-18,8,15,6,3,10,4,10,18,11,9,12,6,8,7,14,6,9,12,12
196,-18,8,15,6,3,10,4,15,18,11,9,12,6,3,7,14,11,9,12,7
197,-18,8,15,6,3,10,9,5,18,6,9,12,6,13,12,9,6,9,12,12
198,-18,8,15,6,3,10,9,5,18,6,9,12,6,13,12,9,11,9,12,7
199,-18,8,15,6,3,10,9,5,18,11,9,12,6,13,7,9,6,9,12,12
200,-18,8,15,6,3,10,14,5,18,6,9,12,6,13,12,4,11,9,12,7
201,-18,8,15,6,3,10,14,5,18,11,9,12,6,13,7,4,11,9,12,7
202,-18,8,15,6,3,10,14,10,18,6,9,12,6,8,12,4,11,9,12,7
203,-18,8,15,6,3,10,14,10,18,6,9,12,6,8,12,4,16,9,12,2
204,-18,8,15,6,3,10,14,15,18,11,9,12,6,3,7,4,11,9,12,7
205,-18,8,15,11,3,10,14,5,18,6,9,12,6,13,12,4,11,9,7,7
206,-18,8,15,11,3,10,14,5,18,6,9,12,6,13,12,4,16,9,7,2
207,-18,8,15,11,3,10,14,5,18,11,9,12,6,13,7,4,11,9,7,7
208,-18,8,15,11,3,10,14,10,18,6,9,12,6,8,12,4,16,9,7,2
209,-18,8,15,16,3,10,4,5,18,11,9,12,6,13,7,14,1,9,2,17
210,-18,8,15,16,3,10,4,5,18,11,9,12,6,13,7,14,11,9,2,7
211,-38,8,15,16,23,30,24,25,38,11,19,12,26,13,27,14,11,19,22,27
212,-38,8,15,16,23,30,24,25,38,11,19,12,26,13,27,14,21,19,22,17
213,-38,8,15,16,23,30,24,25,38,31,19,12,26,13,7,14,21,19,22,17
214,-38,8,25,16,13,30,24,15,38,11,19,12,26,23,27,14,11,19,22,27
215,-38,8,25,16,13,30,24,15,38,21,19,12,26,23,17,14,11,19,22,27
216,-38,8,25,16,13,30,24,15,38,21,19,12,26,23,17,14,31,19,22,7
217,-38,8,25,16,13,30,24,25,38,11,19,12,26,13,27,14,11,19,22,27
218,-38,8,25,16,13,30,24,25,38,11,19,12,26,13,27,14,21,19,22,17
219,-38,8,25,16,13,30,24,25,38,21,19,12,26,13,17,14,11,19,22,27
220,-24,9,10,18,14,15,12,10,24,18,12,16,8,14,6,12,18,12,6,6
221,-24,9,10,18,14,15,12,15,24,18,12,16,8,9,6,12,18,12,6,6
222,-24,9,15,18,9,15,12,10,24,18,12,16,8,14,6,12,18,12,6,6
223,-24,9,15,18,9,15,12,15,24,18,12,16,8,9,6,12,18,12,6,6
224,-16,11,5,7,11,5,8,10,16,12,8,4,12,6,4,8,12,8,9,4
225,-16,11,5,12,11,5,8,10,16,7,8,4,12,6,9,8,12,8,4,4
226,-16,11,5,12,11,5,8,10,16,12,8,4,12,6,4,8,7,8,4,9
227,-16,11,10,7,6,5,8,5,16,12,8,4,12,11,4,8,12,8,9,4
228,-16,11,10,12,6,5,8,5,16,7,8,4,12,11,9,8,12,8,4,4
229,-16,11,10,12,6,5,8,5,16,12,8,4,12,11,4,8,7,8,4,9
230,-12,12,5,4,7,0,6,5,12,9,6,8,4,7,3,6,9,6,8,3
231,-22,12,5,4,17,10,6,15,22,9,11,8,14,7,13,16,9,11,18,13
232,-22,12,5,4,17,10,6,15,22,9,11,8,14,7,13,16,14,11,18,8
233,-22,12,5,4,17,10,16,5,22,9,11,8,14,17,13,6,9,11,18,13
234,-22,12,5,4,17,10,16,15,22,9,11,8,14,7,13,6,9,11,18,13
235,-22,12,5,4,17,10,16,15,22,9,11,8,14,7,13,6,19,11,18,3
236,-22,12,5,14,17,10,16,15,22,9,11,8,14,7,13,6,9,11,8,13
237,-22,12,5,14,17,10,16,15,22,9,11,8,14,7,13,6,19,11,8,3
238,-22,12,5,14,17,10,16,15,22,19,11,8,14,7,3,6,9,11,8,13
239,-12,12,10,4,2,0,6,10,12,9,6,8,4,2,3,6,9,6,8,3
240,-22,12,15,4,7,10,6,5,22,9,11,8,14,17,13,16,9,11,18,13
241,-22,12,15,4,7,10,6,5,22,14,11,8,14,17,8,16,9,11,18,13
242,-22,12,15,4,7,10,16,5,22,9,11,8,14,17,13,6,9,11,18,13
243,-22,12,15,4,7,10,16,5,22,19,11,8,14,17,3,6,9,11,18,13
244,-22,12,15,4,7,10,16,15,22,9,11,8,14,7,13,6,9,11,18,13
245,-22,12,15,4,7,10,16,15,22,9,11,8,14,7,13,6,19,11,18,3
246,-22,12,15,4,7,10,16,15,22,19,11,8,14,7,3,6,9,11,18,13
247,-22,12,15,14,7,10,16,5,22,9,11,8,14,17,13,6,9,11,8,13
248,-22,12,15,14,7,10,16,5,22,9,11,8,14,17,13,6,19,11,8,3
249,-22,12,15,14,7,10,16,5,22,19,11,8,14,17,3,6,9,11,8,13
250,-22,12,15,14,7,10,16,15,22,9,11,8,14,7,13,6,19,11,8,3
251,-22,12,15,14,7,10,16,15,22,19,11,8,14,7,3,6,9,11,8,13
252,-42,12,15,24,27,30,16,15,42,9,21,28,14,27,33,26,19,21,18,23
253,-42,12,15,24,27,30,16,15,42,9,21,28,14,27,33,26,29,21,18,13
254,-42,12,15,24,27,30,16,15,42,19,21,28,14,27,23,26,9,21,18,33
255,-42,12,15,24,27,30,16,15,42,29,21,28,14,27,13,26,9,21,18,33
256,-42,12,15,24,27,30,16,25,42,19,21,8,34,17,23,26,9,21,18,33
257,-42,12,15,24,27,30,16,25,42,19,21,28,14,17,23,26,9,21,18,33
258,-42,12,15,24,27,30,16,25,42,29,21,8,34,17,13,26,9,21,18,33
259,-42,12,15,24,27,30,16,25,42,29,21,28,14,17,13,26,9,21,18,33
260,-42,12,15,24,27,30,26,35,42,19,21,28,14,7,23,16,9,21,18,33
261,-42,12,15,24,27,30,26,35,42,34,21,28,14,7,8,16,9,21,18,33
262,-42,12,15,24,27,30,36,15,42,9,21,28,14,27,33,6,19,21,18,23
263,-42,12,15,24,27,30,36,15,42,9,21,28,14,27,33,6,29,21,18,13
264,-42,12,15,24,27,30,36,15,42,19,21,28,14,27,23,6,9,21,18,33
265,-42,12,15,24,27,30,36,15,42,19,21,28,14,27,23,6,29,21,18,13
266,-42,12,15,24,27,30,36,15,42,29,21,28,14,27,13,6,9,21,18,33
267,-42,12,15,24,27,30,36,15,42,29,21,28,14,27,13,6,19,21,18,23
268,-42,12,15,24,27,30,36,25,42,19,21,28,14,17,23,6,9,21,18,33
269,-42,12,15,24,27,30,36,25,42,19,21,28,14,17,23,6,29,21,18,13
270,-42,12,15,24,27,30,36,25,42,39,21,28,14,17,3,6,9,21,18,33
271,-42,12,15,24,27,30,36,35,42,29,21,28,14,7,13,6,9,21,18,33
272,-42,12,15,24,27,30,36,35,42,29,21,28,14,7,13,6,19,21,18,23
273,-42,12,15,24,27,30,36,35,42,39,21,28,14,7,3,6,9,21,18,33
274,-42,12,25,24,17,30,16,15,42,9,21,8,34,27,33,26,19,21,18,23
275,-42,12,25,24,17,30,16,15,42,9,21,8,34,27,33,26,29,21,18,13
276,-42,12,25,24,17,30,16,15,42,9,21,28,14,27,33,26,19,21,18,23
277,-42,12,25,24,17,30,16,15,42,9,21,28,14,27,33,26,29,21,18,13
278,-42,12,25,24,17,30,16,35,42,29,21,28,14,7,13,26,19,21,18,23
279,-42,12,25,24,17,30,36,15,42,9,21,28,14,27,33,6,19,21,18,23
280,-42,12,25,24,17,30,36,15,42,9,21,28,14,27,33,6,39,21,18,3
281,-42,12,25,24,17,30,36,15,42,29,21,28,14,27,13,6,19,21,18,23
282,-42,12,25,24,17,30,36,35,42,29,21,28,14,7,13,6,19,21,18,23
283,-42,12,35,24,7,30,16,25,42,19,21,28,14,17,23,26,29,21,18,13
284,-42,12,35,24,7,30,26,15,42,9,21,28,14,27,33,16,19,21,18,23
285,-42,12,35,24,7,30,26,15,42,9,21,28,14,27,33,16,34,21,18,8
286,-42,12,35,24,7,30,36,15,42,9,21,28,14,27,33,6,29,21,18,13
287,-42,12,35,24,7,30,36,15,42,9,21,28,14,27,33,6,39,21,18,3
288,-42,12,35,24,7,30,36,15,42,19,21,28,14,27,23,6,29,21,18,13
289,-42,12,35,24,7,30,36,25,42,19,21,28,14,17,23,6,29,21,18,13
290,-24,14,5,8,19,10,7,15,24,8,12,16,8,9,16,17,8,12,16,16
291,-24,14,5,8,19,10,7,15,24,13,12,16,8,9,11,17,8,12,16,16
292,-24,14,5,8,19,10,17,15,24,8,12,16,8,9,16,7,8,12,16,16
293,-24,14,5,8,19,10,17,15,24,8,12,16,8,9,16,7,13,12,16,11
294,-24,14,5,13,19,10,12,15,24,18,12,6,18,9,6,12,18,12,11,6
295,-24,14,5,18,19,10,12,15,24,13,12,6,18,9,11,12,13,12,6,11
296,-24,14,5,18,19,10,12,15,24,13,12,6,18,9,11,12,18,12,6,6
297,-24,14,5,18,19,10,12,15,24,18,12,6,18,9,6,12,13,12,6,11
298,-24,14,5,18,19,10,12,15,24,18,12,6,18,9,6,12,18,12,6,6
299,-24,14,10,8,14,10,17,20,24,18,12,16,8,4,6,7,8,12,16,16
300,-24,14,15,8,9,10,7,5,24,8,12,16,8,19,16,17,8,12,16,16
301,-24,14,15,8,9,10,7,5,24,8,12,16,8,19,16,17,13,12,16,11
302,-24,14,15,8,9,10,17,5,24,8,12,16,8,19,16,7,8,12,16,16
303,-24,14,15,8,9,10,17,5,24,13,12,16,8,19,11,7,8,12,16,16
304,-24,14,15,13,9,10,12,5,24,18,12,6,18,19,6,12,18,12,11,6
305,-24,14,15,18,9,10,12,5,24,13,12,6,18,19,11,12,13,12,6,11
306,-24,14,15,18,9,10,12,5,24,13,12,6,18,19,11,12,18,12,6,6
307,-24,14,15,18,9,10,12,5,24,18,12,6,18,19,6,12,13,12,6,11
308,-24,14,15,18,9,10,12,5,24,18,12,6,18,19,6,12,18,12,6,6
309,-24,14,20,8,4,10,17,10,24,8,12,16,8,14,16,7,18,12,16,6
310,-26,16,5,12,21,10,8,5,26,7,13,14,12,21,19,18,17,13,14,9
311,-26,16,5,12,21,10,8,5,26,17,13,14,12,21,9,18,7,13,14,19
312,-26,16,5,12,21,10,8,15,26,7,13,14,12,11,19,18,7,13,14,19
313,-26,16,5,12,21,10,8,15,26,17,13,4,22,11,9,18,7,13,14,19
